,SALE PRICE
795,1.8476540810223285
797,1.8897536410214182
798,2.7962337124003707
799,2.4459860143638394
800,1.365802822028967
801,2.324067832146968
802,2.286666625264453
803,1.5056671720405912
804,1.5020588895280957
805,1.143246834756935
806,0.5097582571582592
807,1.6658755082185255
808,1.074582622103553
809,1.6496481546299966
810,1.656160869734757
812,1.7565780860952536
814,1.1842887965038418
815,1.3214840942335213
816,1.9573162016470378
817,1.7443991209986018
819,1.8842103780646264
820,1.2372672954447825
821,1.2415961595143346
822,1.2841896178575631
824,1.4203203775151123
825,1.903519934946912
826,0.6974166339589243
827,0.09908514934733069
828,-0.16002193062404138
829,2.083201519723493
830,1.0847303882625718
835,2.5014959551117193
836,1.4948153185946544
842,1.7895530091945575
843,1.785873059057618
845,1.7103705915255918
846,2.380398067239077
951,2.606529662777584
970,-0.5185445021082434
973,-2.3934766588478578
981,1.3008832827015795
1016,1.3417967732282077
1017,1.1222825657127775
1018,0.48668198627718795
1019,1.75960693616095
1020,1.0177180785804467
1021,1.9834850747270683
1022,2.2070668008554652
1023,1.875855610275179
1027,0.0009172684563642929
1030,0.21752261954278562
1033,0.16405651188296794
1034,0.8352670324450931
1035,0.7816865406595138
1036,1.2545058696301221
1038,0.040984131761620364
1044,-0.4546174217510426
1045,0.37490899003762707
1046,0.9023096691171825
1047,-1.793246745444387
1050,1.5306772139406715
1051,2.5373578593134223
1053,1.8590004912221187
1054,2.2654643032823794
1056,2.311707474358716
1057,1.5656748829782068
1058,1.692141313435876
1059,1.6819235504425631
1060,1.7895530091945575
1061,0.8122136510547705
1064,-2.2671079851870646
1066,-0.30298952965943815
1067,-0.6715628054197137
1070,-0.25375324762453505
1078,2.083685711493835
1079,2.6233198307049412
1080,1.9306671392323436
1084,1.1537846398379914
1085,1.434156904705564
1086,1.2918925427562753
1088,0.6656356630921274
1090,0.42884794790784486
1091,0.42884794790784486
1092,-1.360632152228383
1107,0.8755091476617186
1108,1.1629339005742867
1109,1.3020654153672857
1110,1.071050057992895
1111,2.26699058670796
1112,2.5373578593134223
1113,2.608704844325838
1114,1.5261679887983481
1115,2.3075638673496264
1151,1.3271489940546386
1152,0.4709690928811504
1153,0.5502626832639885
1154,0.8122136510547705
1155,2.6825947954975957
1156,2.0731818214557993
1158,2.6955911553896037
1159,2.0200881337593097
1160,2.77121779427732
1161,2.030352015219318
1163,2.6395351684761392
1164,2.150528994186074
1166,2.159914056506883
1169,2.3210809153230447
1174,2.1877107584892657
1176,2.196859345269593
1179,2.3953852717645345
1181,2.730743012752377
1182,2.214985425820945
1185,2.743317406255686
1186,2.2239643314230126
1189,2.4145359383786413
1190,2.6595676703263553
1193,2.430152575969706
1194,2.612387960271117
1197,2.4456030760111163
1198,2.626024993339008
1201,2.5618515064214495
1202,2.6562478865801986
1203,2.5759690766295593
1204,2.6694810854090987
1206,2.3947758014762894
1207,2.7068684230691558
1210,2.654585308073962
1211,2.7196503181176883
1214,2.71646521849753
1215,2.7323207012286037
1219,2.775816290792787
1222,2.6939730358104548
1225,2.7542311672387108
1258,1.5919410043254685
1259,2.109951836559672
1260,2.2654643032823794
1261,1.3337057613448746
1262,1.5998490009291346
1263,1.4948153185946544
1264,2.021874970863636
1265,0.8122136510547705
1266,0.8635785050493308
1267,1.1570567590818068
1270,2.3075638673496264
1271,2.297152831588225
1272,2.572355536784945
1280,1.6332374373166723
1281,1.861823297011289
1282,2.0344493626851072
1283,2.0568125054760142
1284,2.0788365143311998
1285,1.875855610275179
1286,2.243947861512884
1287,1.8476540810223285
1289,2.0142777442314546
1290,2.076405830584336
1291,1.9834850747270683
1292,1.8177317382436187
1293,1.8333452646538957
1294,0.7828726023831043
1298,1.8476540810223285
1299,2.1999343949178884
1300,0.5589945749648315
1301,0.33511658047923076
1302,0.4090051652463597
1304,2.0568125054760142
1307,1.1010112421598162
1308,1.9573162016470378
1309,2.175146104130798
1311,2.672556185078165
1312,1.1246269290113942
1315,2.2262003012198828
1317,1.0091493016170214
1318,1.4523665210526202
1319,2.381308252867794
1320,2.0015369582814446
1323,2.4782301099964763
1324,1.3986023571285673
1326,2.7988869826332
1329,2.1999343949178884
1336,2.807773806238656
1341,2.712348629527411
1343,2.7279652678828556
1353,2.7196578167362135
1358,2.6712313757341812
1359,1.7186415699068647
1369,2.5857672693412748
1372,2.7749915360463624
1375,2.6704665498672817
1402,2.306733725417446
1403,2.0812631367847176
1407,1.9117175097084367
1408,2.1545452874038356
1409,2.5249066706056853
1414,2.376446137479032
1432,0.45136517701164786
1434,-1.8308282312467574
1441,0.6653143150654846
1444,-0.7283104719288133
1453,2.131307460117233
1527,1.2874398753527474
1528,0.9273736527868767
1529,1.3398735799252517
1530,1.6261147908662514
1531,0.9633184690486306
1532,1.5850082728297614
1533,1.6568566532334053
1534,0.9502522637337555
1535,1.4900256229582471
1536,0.973729657375045
1537,1.3020363920531877
1538,0.9997466791318502
1539,1.606392030167693
1540,1.542704310937477
1541,1.0134071341589586
1542,1.2801098053733515
1543,1.1032713123936362
1544,1.5649858987861058
1545,1.0640166870512209
1546,1.5614701767178458
1547,1.0296926811583282
1548,1.0395390219122478
1549,1.087795541436695
1550,1.0935561973342987
1551,2.77121779427732
1553,0.01063460603894611
1554,1.1797854354220811
1555,1.2415961595143346
1556,1.1698286120124433
1558,0.12914742437474436
1559,1.1661909575710279
1560,2.3959476328041758
1561,1.6977962007928256
1562,1.5656748829782068
1564,2.3141722793345236
1566,1.3214840942335213
1567,0.23501284330075314
1568,0.277509457755724
1569,0.9453448950715012
1570,0.07032516462560767
1571,0.885836911186752
1572,0.3024785315824004
1573,0.34316276214911073
1574,1.0672905596867455
1575,0.39052561495915805
1576,0.5795953787042512
1577,0.691115832641492
1578,1.7443991209986018
1579,1.469174474359682
1580,0.7529265416992567
1581,1.338565775503781
1582,1.0760366513087964
1583,1.0721560004609347
1584,0.26740037749042295
1585,-0.2610331188031758
1586,0.042958750300013074
1587,0.8932727821331061
1588,0.04886654848004531
1589,0.1235579428531168
1590,0.5423009165169892
1592,0.7195662638102748
1593,0.6784316260992194
1594,0.10287714050907404
1595,0.6784316260992194
1596,0.5310642470693384
1597,0.4040537566560302
1598,0.6239140901055868
1599,1.2925604355484615
1600,0.594519055670225
1601,1.0177180785804467
1602,0.691115832641492
1603,-0.07411223731067018
1604,0.30742124323333364
1605,0.1494600889060384
1606,1.040533199289836
1607,1.1686928234371152
1608,0.6974166339589243
1609,0.7407730609813018
1610,0.42884794790784486
1611,0.652725956801487
1612,0.5627933300374165
1613,1.0914563871018275
1614,0.9974054024267878
1615,-0.021599952183976662
1616,0.6494805199477002
1617,0.12728665304382483
1618,0.691115832641492
1619,0.7673777304000285
1620,0.7161566673437605
1621,0.7285170181189649
1622,0.46470982406655487
1623,0.659195154099381
1624,1.39526291734212
1625,0.652725956801487
1626,1.1246269290113942
1627,0.7407730609813018
1628,0.029079706898728123
1629,0.35275970512968274
1630,0.8825198197253226
1631,1.7565780860952536
1632,0.48668198627718795
1633,1.3972058379111005
1634,0.8913486164112208
1635,1.2171866300731413
1636,0.8187136664758637
1638,0.9559073607525647
1639,0.2975189409936814
1640,0.4475289370318183
1641,0.4378967757956893
1642,1.0025102676646842
1643,0.9716084070696561
1644,1.3000531410066487
1645,0.8295379025697557
1647,1.4926351836456049
1648,1.5092665120886
1649,1.05751050449392
1650,1.3815892045933775
1651,0.3982714047154177
1652,1.1524680261392115
1654,1.1770767008172218
1655,1.875855610275179
1658,2.1195476127436437
1659,1.9625878341453433
1660,0.7432119070060627
1661,0.41364014230031015
1662,0.9185976820806001
1663,0.8968394833966997
1664,1.6658755082185255
1665,0.6847875767893257
1666,0.7769325838864835
1667,1.0760366513087964
1668,0.28588027062192545
1672,0.6397004669501883
1673,0.7468625142126724
1674,2.131307460117233
1675,1.5998490009291346
1676,1.3008832827015795
1677,0.9023096691171825
1678,0.8803042089553099
1679,1.2587837308388046
1680,1.8188940697219964
1681,0.2942031130054806
1682,0.40597610259917283
1687,0.8042984033214872
1689,0.40597610259917283
1691,1.3255694214528297
1701,-0.038095964517774
1702,-0.39401767221364487
1704,-0.2417006367488373
1707,0.16405651188296794
1708,-0.13974078973440104
1709,0.8968394833966997
1710,-0.21317602800759902
1711,0.46618502196960304
1712,-0.09349129992024431
1713,0.28588027062192545
1715,0.9502522637337555
1717,1.7240623232179357
1718,1.7240623232179357
1719,0.7649023429596028
1720,0.07670140687330346
1721,1.3255694214528297
1722,0.6720477370991115
1723,1.6261147908662514
1725,0.8122136510547705
1726,0.7976172214763383
1727,1.0770051960044689
1728,-0.07197488365261108
1729,0.26909011822337164
1731,0.12168999170438624
1732,0.204630805844465
1733,0.4453946354344557
1734,0.5643624219518383
1735,0.07419289461326643
1736,1.3316759456770013
1737,0.3827382926642016
1738,0.5520621880583029
1739,1.4580454318260656
1740,1.2415961595143346
1741,1.3618292685484374
1742,0.7946802487644452
1743,0.4982688383443559
1744,0.6132936964657194
1745,0.48668198627718795
1746,0.2191193066565321
1747,0.48522747215324596
1748,0.840973650964265
1749,0.10854662771942956
1750,0.1622399614656154
1752,0.08956162813228462
1753,1.0417241240744386
1754,1.2154272927214584
1755,0.39052561495915805
1756,0.13656676020900377
1757,0.0818995115258212
1758,1.2275410199536485
1759,0.7346579678928415
1760,0.2521035855516345
1761,0.48668198627718795
1763,0.3670372520052499
1764,0.20874717332254153
1766,0.6784316260992194
1768,-0.07826769520681053
1770,0.5727608610610426
1785,2.7357110642488864
1791,2.083685711493835
1794,2.5014959551117193
1875,1.2154272927214584
1880,0.44389815700282376
1881,0.5556711586378763
1882,1.4505784079781423
1883,1.2154272927214584
1885,0.5863978844678813
1886,0.386637173197251
1887,0.13656676020900377
1888,0.3788289171620106
1889,0.31888923776959155
1891,0.41669446973248414
1892,0.3479691606354338
1893,0.691115832641492
1894,0.9506357301677382
1896,0.45136517701164786
1897,1.8911411318786555
1898,1.4393053919928698
1899,1.75960693616095
1900,1.8188940697219964
1901,1.0025102676646842
1902,2.0344493626851072
1903,2.1999343949178884
1904,0.7161566673437605
1907,0.7468625142126724
1909,0.5589945749648315
1910,1.2587837308388046
1911,1.875855610275179
1912,0.5589945749648315
1913,1.7895530091945575
1914,1.831443044838428
1916,2.572355536784945
1922,-0.9123478999956953
1924,-0.16912748652899678
1925,1.2587837308388046
1926,2.2797145952476456
1927,2.2615171409993033
1928,2.2691102055210632
1929,2.2482767268727106
1930,2.490043933497462
1934,1.39331739406703
1956,2.688604230848802
1963,-1.5252225970499371
2001,0.8691751692643851
2002,0.652725956801487
2003,0.040984131761620364
2004,0.6874234815221072
2005,0.07032516462560767
2006,0.7099368186855141
2007,1.3991461627284358
2009,1.3894185114406206
2010,1.3008832827015795
2011,1.520011317962822
2012,1.6332374373166723
2013,2.065417128495446
2014,1.9639027578747412
2015,2.4459860143638394
2016,0.45136517701164786
2017,1.1707366037756164
2018,0.11794686639961156
2019,0.16405651188296794
2020,0.1457879457365242
2021,0.37490899003762707
2022,1.4948153185946544
2023,1.2715422272551855
2024,2.083685711493835
2026,1.2883810575563641
2027,1.1707366037756164
2028,1.2883810575563641
2029,1.5110628425184056
2032,1.7836129882684773
2034,1.9297857897529522
2035,1.1032713123936362
2036,2.777345792969894
2080,1.2329254900660516
2087,2.131307460117233
2115,-0.26590671817211325
2116,0.16042113609696027
2118,0.12728665304382483
2119,-0.5739819177205003
2120,-0.171412823586778
2122,0.10854662771942956
2123,-0.2037909786150246
2124,0.11794686639961156
2125,-0.29052309094733797
2126,-0.19446618668002427
2127,-0.30298952965943815
2128,0.16405651188296794
2129,-0.26590671817211325
2130,-0.38858390462010056
2131,-0.171412823586778
2132,0.11794686639961156
2133,-0.25860243831078067
2134,1.9573162016470378
2135,2.4145359383786413
2136,1.4843111865011032
2137,1.865351420700784
2138,1.4917403814930468
2139,1.3920685518471292
2140,1.1272771250133233
2141,2.5847236315290387
2142,1.888089005216905
2143,0.992659164490825
2144,1.4078549387782902
2145,1.0837766206485804
2146,1.9104760927794096
2147,1.1833226514326842
2148,1.0389318517210506
2149,1.1833226514326842
2151,1.8596112468693509
2152,1.2935675378678588
2153,1.546276913249592
2154,1.2105542517588304
2155,1.8796044901993176
2156,1.0389318517210506
2157,1.6328544990385563
2158,1.2416929784751676
2160,2.819532720733197
2161,1.9021217340061436
2162,1.1414928010867798
2163,1.0984214012554103
2164,1.2678622777627861
2165,2.727582174141834
2166,1.850957653619859
2167,1.8072286808802287
2168,1.2935675378678588
2170,2.0123422113240483
2171,1.3999835818902182
2172,1.4805826557934676
2173,1.3229937355388561
2174,1.2284293508365405
2175,1.5745470712915317
2176,1.4195833226589958
2177,1.4542099366321692
2178,1.6528866707260041
2180,1.5498414480299705
2181,1.306251958572278
2182,1.306251958572278
2184,2.001949799873639
2185,1.581529799445521
2188,2.148173337601752
2189,1.3354248249465874
2190,1.5355326329449601
2191,1.8796044901993176
2194,2.0953551599291877
2195,1.502812317588883
2196,2.3787719647221683
2197,2.3338299936549896
2198,2.396763840423635
2199,2.350333958536365
2201,1.830563325287768
2202,2.4378983719596445
2203,2.3421054193472073
2204,2.434030447659655
2205,2.3847941870809115
2207,1.7240623232179357
2208,2.4513546167372913
2209,2.4703646756128816
2211,2.1922920308865934
2212,2.4440986413777446
2213,2.3523837288390994
2214,2.4145359383786413
2215,2.5039675375798884
2216,2.0149286092528254
2217,2.502121050065179
2218,2.4923903872181823
2219,2.169238861204635
2220,2.512825236912918
2221,2.536810828826102
2222,2.549385310537828
2223,2.0582089340707697
2225,1.9703187863141993
2226,2.5689274453832764
2227,2.5794773025595825
2229,2.5864680906827857
2230,2.5223055055648107
2232,2.536810828826102
2233,2.254960212044122
2234,2.6192224827675297
2235,2.5794773025595825
2236,2.4853954272022976
2237,2.60821744140835
2238,2.6361692231615335
2240,2.055698540730436
2241,2.6793240790861192
2242,2.6072407942359583
2243,2.4853954272022976
2244,2.4125717090186534
2245,1.9569332633341066
2248,2.545803546115145
2249,-0.22974722527788302
2250,-0.029875368403216526
2251,-0.06133504443242925
2252,-0.06133504443242925
2253,-0.07197488365261108
2254,-0.005189250632670073
2256,0.42126395067889594
2257,-0.25375324762453505
2258,-0.18289376392601608
2259,-0.029875368403216526
2262,1.2154272927214584
2263,0.06838743018452291
2264,0.26909011822337164
2265,0.2486823072315623
2266,0.021088865897268393
2268,0.5727608610610426
2269,0.5589945749648315
2270,0.1999183806619518
2271,0.923986677533059
2272,0.42884794790784486
2274,0.25191220684706656
2276,0.37490899003762707
2277,0.6733267617584884
2278,0.4808551691165341
2279,0.6265570978675464
2280,0.7099368186855141
2281,0.7161566673437605
2284,0.8803042089553099
2285,1.0025102676646842
2287,-0.050772586433217096
2288,0.33511658047923076
2290,-0.04709379992271668
2291,1.2065984946937915
2293,0.565894028824055
2296,0.7529265416992567
2297,0.8180113933903241
2302,0.5168950393746784
2303,1.1878967081558685
2304,1.1707366037756164
2306,1.1842887965038418
2307,0.5795953787042512
2308,1.1524680261392115
2309,1.2372672954447825
2310,0.5345850543149905
2311,0.6066162945862107
2312,1.2587837308388046
2313,0.6462278144787803
2314,1.3815892045933775
2315,0.6265570978675464
2316,0.691115832641492
2317,1.2154272927214584
2318,1.4505784079781423
2319,1.2242027442441152
2320,1.4355281910849913
2323,1.4203203775151123
2324,0.4535978172629456
2325,1.4203203775151123
2326,0.8122136510547705
2327,1.3008832827015795
2328,0.5097582571582592
2329,1.5092665120886
2330,0.7946802487644452
2331,1.5306772139406715
2333,1.349842959355825
2334,1.5482814656248953
2335,1.3618292685484374
2336,1.5656748829782068
2337,0.9185976820806001
2338,0.9400347150282983
2339,0.8466579343419465
2340,1.6332374373166723
2341,1.5930782054081085
2342,0.8635785050493308
2343,0.8180113933903241
2344,1.900431129803046
2345,0.8803042089553099
2346,1.2242027442441152
2347,1.903519934946912
2348,1.603222598290805
2349,1.8504990047858878
2350,0.923986677533059
2351,1.2242027442441152
2352,2.2396060548361545
2353,1.75960693616095
2354,0.9974054024267878
2355,0.923986677533059
2356,0.16405651188296794
2357,0.691115832641492
2358,1.2021638872820117
2359,1.5306772139406715
2361,0.37490899003762707
2362,1.1842887965038418
2364,1.8405888363385052
2365,2.009190757674535
2366,-0.9956408949303289
2367,2.3281646847259663
2368,0.8122136510547705
2369,2.254745928012753
2370,2.5373578593134223
2371,2.8021495388695303
2372,1.6658755082185255
2373,2.009190757674535
2374,1.5306772139406715
2375,0.1999183806619518
2376,0.3310767111985983
2377,0.43639254761186347
2378,-0.31556390406164925
2379,-0.3801225814312544
2380,-0.31556390406164925
2381,0.6771570912115017
2383,0.5972160524292688
2384,-0.34104405125887816
2385,-0.26590671817211325
2386,1.3855091338337826
2387,-0.2178913936049983
2388,-0.25375324762453505
2389,-0.2178913936049983
2390,-0.2781627506916896
2391,0.1457879457365242
2392,0.16405651188296794
2393,0.08956162813228462
2394,-0.06133504443242925
2395,1.3008832827015795
2396,1.4757412978500264
2397,0.040984131761620364
2399,0.05083048619911968
2400,0.9832737922675792
2402,0.8237860830299232
2403,0.3204679944542876
2405,1.0525956683215474
2406,0.040984131761620364
2407,1.5043721084451944
2408,0.05417484603650855
2409,0.10177658702522759
2410,1.0025102676646842
2411,0.1348118014864286
2412,0.11136368093605775
2413,2.083685711493835
2414,1.6464298768229544
2415,1.7382711242568578
2416,0.14908778946671628
2417,1.2545058696301221
2418,0.6983129054168029
2419,0.7731277310035518
2420,1.306251958572278
2421,1.785873059057618
2422,1.2676975644077981
2423,1.2747617341536859
2424,0.7046977370083841
2425,1.3436529589360142
2426,1.5174455245693683
2427,1.4954404133918755
2428,1.5710434215521867
2429,0.8063926712315234
2430,1.5622128241433932
2431,0.7529265416992567
2432,1.8476540810223285
2433,1.5128569538870655
2434,1.5101477101568657
2435,2.434030447659655
2437,1.1695124976831996
2438,2.180811186485498
2439,1.2150443545013714
2440,2.5373578593134223
2447,-0.3801225814312544
2448,0.07032516462560767
2449,0.3670372520052499
2450,0.05083048619911968
2452,0.1910355889999025
2453,0.7223499920691919
2454,1.2757702734444094
2455,0.2942031130054806
2456,1.4487056379742544
2457,1.1616310393073916
2458,1.0035290910435808
2460,0.4028991265596722
2461,0.42884794790784486
2462,0.9077593287795931
2463,0.3670372520052499
2464,0.28253773286431577
2465,0.691115832641492
2466,0.7468625142126724
2467,0.9131886158502118
2468,0.7346579678928415
2469,0.07032516462560767
2470,0.35116461206347793
2471,2.0344493626851072
2473,1.1707366037756164
2474,0.41364014230031015
2475,0.3638765715291897
2476,0.23491602439754905
2477,0.26909011822337164
2478,0.40597610259917283
2479,1.4580454318260656
2481,0.35912261605293005
2482,0.41364014230031015
2484,1.027768863889216
2485,0.48595491130243795
2486,1.027768863889216
2489,0.37490899003762707
2491,0.3024785315824004
2492,0.021088865897268393
2493,0.1457879457365242
2494,0.11794686639961156
2495,0.11794686639961156
2496,-0.0762527410811519
2497,0.221890538440316
2498,-0.011731296115615348
2499,0.9293557506056067
2500,0.9611599257378072
2501,1.027768863889216
2504,1.919869073535312
2505,2.009190757674535
2506,-0.30298952965943815
2507,0.767976753913504
2508,0.7223499920691919
2509,0.20874717332254153
2510,-0.25375324762453505
2511,-0.4756153425003611
2512,-0.4756153425003611
2513,0.800548266897946
2514,0.691115832641492
2515,0.691115832641492
2516,1.2242027442441152
2517,0.2733058889616932
2519,0.6656356630921274
2522,0.33511658047923076
2523,-0.05498835594780139
2524,-0.1487196835030146
2526,-0.171412823586778
2527,0.36138268529950884
2531,-0.08269324626575754
2532,0.040984131761620364
2534,0.7285170181189649
2535,0.48377149987099566
2536,0.07032516462560767
2537,1.6819235504425631
2539,0.6199405380746021
2540,0.6752431892302251
2541,0.33511658047923076
2543,1.1478647488615783
2544,0.4322418314680355
2545,1.631460543567784
2546,1.143246834756935
2547,1.4580454318260656
2548,0.7161566673437605
2550,-0.13750471315749674
2551,0.2975189409936814
2552,1.6977962007928256
2573,-0.36901129187253356
2576,1.2587837308388046
2578,2.656328827863337
2579,0.691115832641492
2717,0.011038087544103594
2718,0.934705048056501
2721,0.45136517701164786
2722,0.923986677533059
2723,0.5589945749648315
2724,0.5931686768323524
2725,1.9567879844534846
2726,0.44389815700282376
2727,1.7954688344588619
2728,1.6332374373166723
2732,1.53421517666055
2736,2.3075638673496264
2737,2.222107852220891
2738,1.0984214012554103
2739,1.1224974669041112
2740,1.9021217340061436
2741,1.3815892045933775
2742,1.2416843341875015
2743,1.169503412921038
2744,1.983479887813635
2745,1.1878877376677657
2746,1.8894930275807575
2747,1.217274541020584
2748,1.8758500243677951
2749,1.2522085966769871
2750,1.9434173581646876
2751,1.983576880029179
2752,1.2591826404219073
2753,1.9684416578315014
2754,2.009745595828553
2755,2.271857563465602
2756,1.4385303561816245
2757,2.2149810031682624
2758,2.4436766668681664
2759,1.4273494480593039
2760,1.3417967732282077
2761,2.7962337124003707
2762,2.753451143492257
2763,2.6327957904666026
2764,2.7434157686724676
2765,2.7044768846685643
2767,0.8579601902585797
2768,0.9506357301677382
2769,1.0914563871018275
2771,2.3281646847259663
2772,1.2154272927214584
2774,1.2154272927214584
2775,1.3815892045933775
2777,1.4948153185946544
2778,0.6265570978675464
2779,2.2482767268727106
2781,1.7351974023240782
2782,2.3484773694027026
2783,2.147612896085272
2784,1.9440527929774944
2785,1.9306671392323436
2787,2.095738338373178
2789,2.7928247338682466
2790,2.3338299936549896
2791,2.0855420587781
2795,0.9502522637337555
2796,2.807603836097843
2797,1.9569332633341066
2798,2.6158090740290554
2801,2.698822313036227
2802,1.2416929784751676
2803,0.9663005684735899
2805,2.3937805650486808
2806,2.3338299936549896
2809,1.368062892509595
2810,1.4636020646840315
2811,2.656328827863337
2812,0.9821734756327446
2813,1.2850498492695388
2815,1.6658755082185255
2816,1.6604433184634766
2817,1.368062892509595
2818,1.6261147908662514
2820,1.388095192643955
2822,1.4078549387782902
2824,1.17366916867934
2825,2.6579085640034275
2829,1.5919410043254685
2843,2.6158090740290554
2846,2.6327957904666026
2848,2.490992186101454
2851,2.572355536784945
2854,2.5156084745973857
2856,2.5517680216189422
2858,2.5870491117460226
